external_event_id,external_player_id,device_id,ip_address,event_type,device_type,country_code,user_agent,session_id,occurred_at
DEV-000285,PLY-NORM-035,dev-ply-norm-035,192.168.67.104,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-5e913d29-414,2026-03-20T08:33:29Z
DEV-000202,PLY-NORM-025,dev-ply-norm-025,192.168.13.229,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-51880474-da8,2026-03-20T09:55:07Z
DEV-000274,PLY-NORM-034,dev-ply-norm-034,192.168.161.153,BET,DESKTOP,BR,Mozilla/5.0 (Mac),sess-0d347e50-392,2026-03-20T10:23:10Z
DEV-000984,PLY-NETW-107,SHARED-NET-GAMMA-001,177.92.55.42,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-c8ea3d0b-c91,2026-03-20T12:38:24Z
DEV-000234,PLY-NORM-029,dev-ply-norm-029,192.168.243.50,BET,TABLET,BR,Mozilla/5.0 (Windows),sess-4b924a0b-585,2026-03-20T13:05:36Z
DEV-000619,PLY-NORM-078,dev-ply-norm-078,192.168.129.183,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-20c8249f-8f0,2026-03-20T13:06:00Z
DEV-000401,PLY-NORM-049,dev-ply-norm-049,192.168.231.13,LOGIN,TABLET,BR,Mozilla/5.0 (Windows),sess-19162906-4f2,2026-03-20T13:29:20Z
DEV-000587,PLY-NORM-074,dev-ply-norm-074,192.168.70.176,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-42fa2471-1ab,2026-03-20T14:37:29Z
DEV-000496,PLY-NORM-062,dev-ply-norm-062,192.168.114.138,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-9aa3f31a-764,2026-03-20T17:31:03Z
DEV-000969,PLY-NETW-106,SHARED-NET-BETA-001,200.18.77.33,BET,TABLET,BR,Mozilla/5.0 (iPhone),sess-04ffc9c0-088,2026-03-20T18:48:54Z
DEV-000582,PLY-NORM-073,dev-ply-norm-073,192.168.96.157,BET,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-3eda01a7-5b3,2026-03-20T18:51:07Z
DEV-000534,PLY-NORM-067,dev-ply-norm-067,192.168.235.227,BET,DESKTOP,BR,Mozilla/5.0 (Android),sess-6e66ea14-260,2026-03-20T22:17:23Z
DEV-000459,PLY-NORM-057,dev-ply-norm-057,192.168.110.45,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-06d818f3-698,2026-03-21T04:33:57Z
DEV-000694,PLY-INCO-088,dev-ply-inco-088,192.168.62.122,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-d1e94954-3b1,2026-03-21T10:57:20Z
DEV-000018,PLY-NORM-002,dev-ply-norm-002,192.168.83.132,LOGIN,TABLET,BR,Mozilla/5.0 (Android),sess-68024b1f-cc9,2026-03-21T11:35:21Z
DEV-000574,PLY-NORM-073,dev-ply-norm-073,192.168.96.157,WITHDRAWAL,DESKTOP,BR,Mozilla/5.0 (Mac),sess-214d535d-92c,2026-03-21T13:07:44Z
DEV-000091,PLY-NORM-011,dev-ply-norm-011,192.168.154.86,BET,DESKTOP,BR,Mozilla/5.0 (Android),sess-e818744f-6ff,2026-03-21T14:46:11Z
DEV-000162,PLY-NORM-020,dev-ply-norm-020,192.168.223.232,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Android),sess-fd35d785-9fa,2026-03-21T19:01:32Z
DEV-001025,PLY-NETW-110,dev-ply-netw-110,192.168.12.147,LOGIN,DESKTOP,BR,Mozilla/5.0 (Android),sess-dfb9fdb6-a5c,2026-03-21T19:39:56Z
DEV-000169,PLY-NORM-020,dev-ply-norm-020,192.168.223.232,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-a6a8dd24-717,2026-03-21T23:07:09Z
DEV-000141,PLY-NORM-017,dev-ply-norm-017,192.168.236.129,BET,TABLET,BR,Mozilla/5.0 (Windows),sess-4e28aaa4-971,2026-03-21T23:32:02Z
DEV-000940,PLY-NETW-104,SHARED-NET-BETA-001,200.18.77.33,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-0b6fa4ef-630,2026-03-22T00:24:04Z
DEV-000382,PLY-NORM-047,dev-ply-norm-047,192.168.123.183,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-976dda81-d2f,2026-03-22T04:10:34Z
DEV-000824,PLY-PEP_-116,dev-ply-pep_-116,192.168.130.39,DEPOSIT,TABLET,BR,Mozilla/5.0 (Mac),sess-98cc1b84-b7e,2026-03-22T06:49:42Z
DEV-000248,PLY-NORM-031,dev-ply-norm-031,192.168.56.65,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-aea27a3d-913,2026-03-22T08:03:11Z
DEV-000159,PLY-NORM-019,dev-ply-norm-019,192.168.38.233,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-7ed4e872-c8e,2026-03-22T08:40:42Z
DEV-000742,PLY-STRU-093,dev-ply-stru-093,192.168.224.39,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-a4b96602-566,2026-03-22T10:19:36Z
DEV-000043,PLY-NORM-005,dev-ply-norm-005,192.168.216.22,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-e8078312-923,2026-03-22T10:52:51Z
DEV-000837,PLY-PEP_-117,dev-ply-pep_-117,192.168.62.191,WITHDRAWAL,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-d05fe614-c20,2026-03-22T11:24:00Z
DEV-000886,PLY-NETW-100,SHARED-NET-ALPHA-001,189.45.100.10,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-3f328417-6eb,2026-03-22T13:02:00Z
DEV-000835,PLY-PEP_-117,dev-ply-pep_-117,192.168.62.191,LOGIN,TABLET,BR,Mozilla/5.0 (iPhone),sess-a844537c-def,2026-03-22T14:28:21Z
DEV-000787,PLY-BONU-111,dev-ply-bonu-111,192.168.218.72,BET,TABLET,BR,Mozilla/5.0 (Windows),sess-cab5ead5-933,2026-03-22T15:13:01Z
DEV-000328,PLY-NORM-040,dev-ply-norm-040,192.168.60.27,LOGIN,TABLET,BR,Mozilla/5.0 (Android),sess-7e68c068-618,2026-03-22T15:50:18Z
DEV-000938,PLY-NETW-104,SHARED-NET-BETA-001,200.18.77.33,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-5a37ff50-ddc,2026-03-22T18:26:09Z
DEV-000979,PLY-NETW-106,dev-ply-netw-106,192.168.16.160,DEPOSIT,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-34fc6e8e-9f2,2026-03-22T22:40:01Z
DEV-001005,PLY-NETW-108,SHARED-NET-GAMMA-001,177.92.55.42,WITHDRAWAL,DESKTOP,BR,Mozilla/5.0 (Android),sess-993ff644-5fd,2026-03-23T02:01:53Z
DEV-000494,PLY-NORM-062,dev-ply-norm-062,192.168.114.138,BET,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-4622f160-cf9,2026-03-23T02:27:08Z
DEV-000329,PLY-NORM-040,dev-ply-norm-040,192.168.60.27,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-e4f2392d-9a9,2026-03-23T04:48:13Z
DEV-000142,PLY-NORM-017,dev-ply-norm-017,192.168.236.129,BET,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-1a7fbc3b-d1b,2026-03-23T05:27:50Z
DEV-000896,PLY-NETW-101,dev-ply-netw-101,192.168.23.20,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-ee49ca50-d04,2026-03-23T06:42:59Z
DEV-000254,PLY-NORM-032,dev-ply-norm-032,192.168.78.175,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-945f2c90-bf8,2026-03-23T08:20:12Z
DEV-000981,PLY-NETW-106,SHARED-NET-BETA-001,200.18.77.33,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Windows),sess-895a2295-22a,2026-03-23T08:44:58Z
DEV-000630,PLY-NORM-079,dev-ply-norm-079,192.168.86.36,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-d98f07fd-d54,2026-03-23T10:39:19Z
DEV-000426,PLY-NORM-052,dev-ply-norm-052,192.168.32.227,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-9fe9401f-3b6,2026-03-23T10:53:28Z
DEV-000968,PLY-NETW-105,dev-ply-netw-105,192.168.199.54,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-8f4828c1-c0a,2026-03-23T10:56:08Z
DEV-000576,PLY-NORM-073,dev-ply-norm-073,192.168.96.157,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (iPhone),sess-5729ace2-e16,2026-03-23T14:10:43Z
DEV-000376,PLY-NORM-046,dev-ply-norm-046,192.168.108.23,BET,DESKTOP,BR,Mozilla/5.0 (Android),sess-d7a5ef49-e6a,2026-03-23T14:12:44Z
DEV-000191,PLY-NORM-023,dev-ply-norm-023,192.168.135.97,DEPOSIT,TABLET,BR,Mozilla/5.0 (iPhone),sess-fff4188b-1b5,2026-03-23T15:03:12Z
DEV-000768,PLY-STRU-096,dev-ply-stru-096,192.168.108.120,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Android),sess-841cd529-d43,2026-03-23T17:03:11Z
DEV-000553,PLY-NORM-069,dev-ply-norm-069,192.168.209.127,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-62124229-76b,2026-03-23T18:36:23Z
DEV-000096,PLY-NORM-012,dev-ply-norm-012,192.168.22.248,WITHDRAWAL,TABLET,BR,Mozilla/5.0 (Mac),sess-c464e77f-6e9,2026-03-23T22:38:33Z
DEV-000854,PLY-PEP_-119,dev-ply-pep_-119,192.168.68.88,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-2a284c31-628,2026-03-24T00:12:18Z
DEV-000999,PLY-NETW-108,dev-ply-netw-108,192.168.202.9,LOGIN,TABLET,BR,Mozilla/5.0 (iPhone),sess-09cf3ba6-731,2026-03-24T00:25:40Z
DEV-000624,PLY-NORM-079,dev-ply-norm-079,192.168.86.36,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-a80a2c93-2b6,2026-03-24T03:36:14Z
DEV-000752,PLY-STRU-094,dev-ply-stru-094,192.168.6.246,WITHDRAWAL,TABLET,BR,Mozilla/5.0 (Android),sess-10655385-929,2026-03-24T06:00:42Z
DEV-000206,PLY-NORM-025,dev-ply-norm-025,192.168.13.229,DEPOSIT,TABLET,BR,Mozilla/5.0 (Mac),sess-305bfcff-c0e,2026-03-24T06:31:43Z
DEV-000927,PLY-NETW-103,dev-ply-netw-103,192.168.121.197,BET,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-062dc317-86d,2026-03-24T09:46:12Z
DEV-000586,PLY-NORM-074,dev-ply-norm-074,192.168.70.176,LOGIN,DESKTOP,BR,Mozilla/5.0 (Windows),sess-46b3b71b-333,2026-03-24T10:13:01Z
DEV-000945,PLY-NETW-104,dev-ply-netw-104,192.168.54.167,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-f32807b0-6b6,2026-03-24T13:25:59Z
DEV-000288,PLY-NORM-035,dev-ply-norm-035,192.168.67.104,BET,DESKTOP,BR,Mozilla/5.0 (Mac),sess-04111e75-487,2026-03-24T15:12:02Z
DEV-000746,PLY-STRU-094,dev-ply-stru-094,192.168.6.246,WITHDRAWAL,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-9d8c69d8-490,2026-03-24T15:50:04Z
DEV-000894,PLY-NETW-101,SHARED-NET-ALPHA-001,189.45.100.10,BET,TABLET,BR,Mozilla/5.0 (Android),sess-6a3e18ac-ea9,2026-03-24T16:37:47Z
DEV-000881,PLY-NETW-100,SHARED-NET-ALPHA-001,189.45.100.10,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-fcf552e1-3c9,2026-03-24T16:55:19Z
DEV-000873,PLY-NETW-099,dev-ply-netw-099,192.168.114.90,BET,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-4d5dd8d9-bf8,2026-03-24T19:31:32Z
DEV-000525,PLY-NORM-066,dev-ply-norm-066,192.168.233.142,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-1a3765c8-075,2026-03-25T08:04:31Z
DEV-000793,PLY-BONU-112,dev-ply-bonu-112,192.168.190.9,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-2278d241-27a,2026-03-25T12:59:10Z
DEV-000314,PLY-NORM-038,dev-ply-norm-038,192.168.192.190,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-13520d25-106,2026-03-25T16:14:35Z
DEV-000335,PLY-NORM-041,dev-ply-norm-041,192.168.138.19,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-5c266037-691,2026-03-25T16:30:27Z
DEV-000676,PLY-INCO-085,dev-ply-inco-085,192.168.212.223,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-306998b8-213,2026-03-25T17:24:29Z
DEV-000089,PLY-NORM-011,dev-ply-norm-011,192.168.154.86,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-f4cf5c94-e64,2026-03-25T17:30:34Z
DEV-000719,PLY-INCO-090,dev-ply-inco-090,192.168.108.143,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-fdf4fc88-e1b,2026-03-26T01:14:01Z
DEV-000106,PLY-NORM-013,dev-ply-norm-013,192.168.207.157,BET,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-c58be00c-7db,2026-03-26T02:21:34Z
DEV-000255,PLY-NORM-032,dev-ply-norm-032,192.168.78.175,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-3626b442-254,2026-03-26T03:52:03Z
DEV-000658,PLY-INCO-083,dev-ply-inco-083,192.168.118.202,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-db8c1e7b-8d1,2026-03-26T06:18:28Z
DEV-001012,PLY-NETW-109,dev-ply-netw-109,192.168.165.184,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-7ef0a538-da6,2026-03-26T10:49:09Z
DEV-000670,PLY-INCO-084,dev-ply-inco-084,192.168.65.225,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-bfa0baa0-adf,2026-03-26T12:58:39Z
DEV-000271,PLY-NORM-034,dev-ply-norm-034,192.168.161.153,WITHDRAWAL,DESKTOP,BR,Mozilla/5.0 (Windows),sess-68867f00-458,2026-03-26T14:48:11Z
DEV-000581,PLY-NORM-073,dev-ply-norm-073,192.168.96.157,BET,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-e8a2c1b9-0ea,2026-03-26T16:12:41Z
DEV-000490,PLY-NORM-061,dev-ply-norm-061,192.168.242.101,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-aa242094-736,2026-03-26T16:56:36Z
DEV-000075,PLY-NORM-009,dev-ply-norm-009,192.168.113.141,WITHDRAWAL,TABLET,BR,Mozilla/5.0 (iPhone),sess-da27c7ad-017,2026-03-26T17:13:09Z
DEV-000939,PLY-NETW-104,dev-ply-netw-104,192.168.54.167,WITHDRAWAL,TABLET,BR,Mozilla/5.0 (Android),sess-02a5f1fa-c85,2026-03-26T18:14:03Z
DEV-000201,PLY-NORM-024,dev-ply-norm-024,192.168.195.122,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-cd4f0e15-00e,2026-03-26T18:36:49Z
DEV-000214,PLY-NORM-026,dev-ply-norm-026,192.168.56.100,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-31ac8e3b-de7,2026-03-26T19:46:52Z
DEV-000673,PLY-INCO-085,dev-ply-inco-085,192.168.212.223,LOGIN,TABLET,BR,Mozilla/5.0 (Mac),sess-bc425f0a-e50,2026-03-26T21:17:33Z
DEV-000452,PLY-NORM-056,dev-ply-norm-056,192.168.119.227,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-cc4206ab-432,2026-03-26T22:47:12Z
DEV-000997,PLY-NETW-108,SHARED-NET-GAMMA-001,177.92.55.42,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-00a4770e-a82,2026-03-27T03:32:11Z
DEV-000377,PLY-NORM-046,dev-ply-norm-046,192.168.108.23,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-075c532d-6be,2026-03-27T03:45:27Z
DEV-001017,PLY-NETW-109,dev-ply-netw-109,192.168.165.184,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-14e4a942-95f,2026-03-27T05:08:44Z
DEV-000815,PLY-BONU-115,dev-ply-bonu-115,192.168.92.186,BET,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-9817c00d-ee7,2026-03-27T10:11:57Z
DEV-000371,PLY-NORM-046,dev-ply-norm-046,192.168.108.23,BET,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-2b836ad6-245,2026-03-27T13:34:39Z
DEV-000966,PLY-NETW-105,dev-ply-netw-105,192.168.199.54,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-9b14467b-250,2026-03-27T17:46:57Z
DEV-000064,PLY-NORM-008,dev-ply-norm-008,192.168.196.37,BET,TABLET,BR,Mozilla/5.0 (Mac),sess-e17c1275-b31,2026-03-28T00:12:02Z
DEV-000172,PLY-NORM-020,dev-ply-norm-020,192.168.223.232,LOGIN,TABLET,BR,Mozilla/5.0 (Mac),sess-f9601efa-aca,2026-03-28T00:24:23Z
DEV-000363,PLY-NORM-045,dev-ply-norm-045,192.168.113.174,BET,DESKTOP,BR,Mozilla/5.0 (Android),sess-3f580d00-4ba,2026-03-28T00:41:12Z
DEV-000596,PLY-NORM-075,dev-ply-norm-075,192.168.74.167,LOGIN,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-70c7096c-01a,2026-03-28T02:47:38Z
DEV-000678,PLY-INCO-086,dev-ply-inco-086,192.168.8.247,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-92968ef4-652,2026-03-28T15:41:20Z
DEV-000819,PLY-BONU-115,dev-ply-bonu-115,192.168.92.186,WITHDRAWAL,TABLET,BR,Mozilla/5.0 (Windows),sess-1f1a1d9d-d6f,2026-03-28T16:37:36Z
DEV-000690,PLY-INCO-087,dev-ply-inco-087,192.168.193.201,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-8b3f8d94-ddc,2026-03-28T19:14:05Z
DEV-000794,PLY-BONU-112,dev-ply-bonu-112,192.168.190.9,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-65765a7b-efa,2026-03-28T20:51:10Z
DEV-000110,PLY-NORM-014,dev-ply-norm-014,192.168.167.54,LOGIN,DESKTOP,BR,Mozilla/5.0 (Windows),sess-572a8bc0-f6c,2026-03-28T21:16:37Z
DEV-000557,PLY-NORM-070,dev-ply-norm-070,192.168.68.201,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-bf708b47-ef6,2026-03-28T23:31:49Z
DEV-000181,PLY-NORM-022,dev-ply-norm-022,192.168.118.90,LOGIN,TABLET,BR,Mozilla/5.0 (iPhone),sess-30ddb83b-423,2026-03-28T23:52:22Z
DEV-000207,PLY-NORM-025,dev-ply-norm-025,192.168.13.229,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-031f4662-d00,2026-03-29T00:11:04Z
DEV-000324,PLY-NORM-039,dev-ply-norm-039,192.168.184.63,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (iPhone),sess-8029c553-2cb,2026-03-29T00:13:58Z
DEV-000517,PLY-NORM-065,dev-ply-norm-065,192.168.158.231,DEPOSIT,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-1810f783-169,2026-03-29T03:03:17Z
DEV-000825,PLY-PEP_-116,dev-ply-pep_-116,192.168.130.39,LOGIN,DESKTOP,BR,Mozilla/5.0 (Windows),sess-741ce79d-08c,2026-03-29T03:55:47Z
DEV-000884,PLY-NETW-100,SHARED-NET-ALPHA-001,189.45.100.10,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (iPhone),sess-351d2bbd-fa8,2026-03-29T11:09:29Z
DEV-000373,PLY-NORM-046,dev-ply-norm-046,192.168.108.23,LOGIN,TABLET,BR,Mozilla/5.0 (Android),sess-c2063bf1-86a,2026-03-29T11:31:15Z
DEV-000858,PLY-PEP_-120,dev-ply-pep_-120,192.168.63.135,BET,DESKTOP,BR,Mozilla/5.0 (Android),sess-ea89fe96-797,2026-03-29T12:26:01Z
DEV-000222,PLY-NORM-027,dev-ply-norm-027,192.168.84.107,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-76c85b0e-5d3,2026-03-29T15:36:58Z
DEV-000508,PLY-NORM-064,dev-ply-norm-064,192.168.11.131,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-61377fba-237,2026-03-29T16:09:01Z
DEV-000326,PLY-NORM-040,dev-ply-norm-040,192.168.60.27,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-260881a7-80a,2026-03-29T17:46:09Z
DEV-000407,PLY-NORM-049,dev-ply-norm-049,192.168.231.13,LOGIN,TABLET,BR,Mozilla/5.0 (iPhone),sess-4d8cfce1-978,2026-03-29T17:58:24Z
DEV-000567,PLY-NORM-072,dev-ply-norm-072,192.168.198.220,DEPOSIT,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-17538b01-ad3,2026-03-29T18:43:37Z
DEV-000204,PLY-NORM-025,dev-ply-norm-025,192.168.13.229,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-9b968758-1ce,2026-03-29T20:56:25Z
DEV-000438,PLY-NORM-054,dev-ply-norm-054,192.168.72.222,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (iPhone),sess-c967618a-f6c,2026-03-29T22:22:19Z
DEV-000392,PLY-NORM-048,dev-ply-norm-048,192.168.216.191,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Android),sess-12ac3cb5-1d6,2026-03-30T00:47:15Z
DEV-000998,PLY-NETW-108,SHARED-NET-GAMMA-001,177.92.55.42,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Android),sess-1432db8d-157,2026-03-30T01:15:53Z
DEV-000157,PLY-NORM-019,dev-ply-norm-019,192.168.38.233,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-63225b2a-fc8,2026-03-30T01:37:07Z
DEV-000245,PLY-NORM-031,dev-ply-norm-031,192.168.56.65,BET,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-572e51b3-1d3,2026-03-30T05:37:01Z
DEV-000598,PLY-NORM-075,dev-ply-norm-075,192.168.74.167,BET,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-ae51dc16-06b,2026-03-30T08:01:36Z
DEV-000002,PLY-NORM-001,dev-ply-norm-001,192.168.99.51,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-688fb7ed-bc0,2026-03-30T08:16:30Z
DEV-000460,PLY-NORM-057,dev-ply-norm-057,192.168.110.45,WITHDRAWAL,DESKTOP,BR,Mozilla/5.0 (Windows),sess-3e8954a8-9ab,2026-03-30T08:30:09Z
DEV-000065,PLY-NORM-008,dev-ply-norm-008,192.168.196.37,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-0f72f14d-d3a,2026-03-30T09:56:36Z
DEV-000650,PLY-INCO-082,dev-ply-inco-082,192.168.115.192,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Mac),sess-724bae02-a00,2026-03-30T10:02:14Z
DEV-000692,PLY-INCO-087,dev-ply-inco-087,192.168.193.201,BET,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-6cba23bc-6d1,2026-03-30T10:22:41Z
DEV-000717,PLY-INCO-090,dev-ply-inco-090,192.168.108.143,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-7d5e7ec9-391,2026-03-30T14:09:07Z
DEV-000208,PLY-NORM-025,dev-ply-norm-025,192.168.13.229,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (iPhone),sess-b8b5018e-a31,2026-03-30T14:56:03Z
DEV-000661,PLY-INCO-083,dev-ply-inco-083,192.168.118.202,LOGIN,DESKTOP,BR,Mozilla/5.0 (Windows),sess-9bc9f62c-3e4,2026-03-30T15:43:16Z
DEV-000882,PLY-NETW-100,SHARED-NET-ALPHA-001,189.45.100.10,LOGIN,TABLET,BR,Mozilla/5.0 (iPhone),sess-464f8146-d5d,2026-03-30T19:11:45Z
DEV-000070,PLY-NORM-009,dev-ply-norm-009,192.168.113.141,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-fdab8396-04c,2026-03-30T21:57:08Z
DEV-000893,PLY-NETW-100,SHARED-NET-ALPHA-001,189.45.100.10,LOGIN,DESKTOP,BR,Mozilla/5.0 (Windows),sess-eba983b5-895,2026-03-30T23:08:34Z
DEV-000609,PLY-NORM-076,dev-ply-norm-076,192.168.62.241,LOGIN,TABLET,BR,Mozilla/5.0 (Mac),sess-320f272d-20f,2026-03-31T00:24:34Z
DEV-000165,PLY-NORM-020,dev-ply-norm-020,192.168.223.232,LOGIN,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-d88ace8a-075,2026-03-31T01:45:23Z
DEV-000807,PLY-BONU-114,dev-ply-bonu-114,192.168.96.102,LOGIN,TABLET,BR,Mozilla/5.0 (Windows),sess-c084d0ef-90f,2026-03-31T02:15:55Z
DEV-000213,PLY-NORM-026,dev-ply-norm-026,192.168.56.100,BET,DESKTOP,BR,Mozilla/5.0 (Mac),sess-8340f61e-5d6,2026-03-31T05:43:25Z
DEV-000950,PLY-NETW-104,dev-ply-netw-104,192.168.54.167,BET,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-d92f3886-806,2026-03-31T05:55:38Z
DEV-000315,PLY-NORM-038,dev-ply-norm-038,192.168.192.190,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-e7deeadf-467,2026-03-31T07:13:45Z
DEV-000879,PLY-NETW-100,SHARED-NET-ALPHA-001,189.45.100.10,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-b8933587-4d2,2026-03-31T08:03:37Z
DEV-000433,PLY-NORM-053,dev-ply-norm-053,192.168.115.78,BET,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-e4666d6b-acb,2026-03-31T12:28:20Z
DEV-000113,PLY-NORM-014,dev-ply-norm-014,192.168.167.54,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-72b86651-939,2026-03-31T12:39:03Z
DEV-001003,PLY-NETW-108,dev-ply-netw-108,192.168.202.9,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (iPhone),sess-f69987ff-780,2026-03-31T14:31:38Z
DEV-000566,PLY-NORM-072,dev-ply-norm-072,192.168.198.220,DEPOSIT,MOBILE_IOS,BR,Mozilla/5.0 (Android),sess-c9b0653a-1e7,2026-03-31T14:45:23Z
DEV-000816,PLY-BONU-115,dev-ply-bonu-115,192.168.92.186,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Mac),sess-7acc9049-f0a,2026-03-31T15:42:46Z
