external_bet_id,external_player_id,stake_amount,odds,potential_payout,settled_payout,bet_type,product_type,sport,market_type,event_id,selection,channel,placed_at,settled_at,status,game_id,game_name,game_provider,game_category,rtp_teorico
BET-000833,PLY-NORM-058,19.70,1.38,27.19,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,CORRECT_SCORE,CRU_VS_AME_20260316,Away Win,WEB,2026-02-25T08:59:57Z,2026-02-26T20:59:57Z,LOST,,,,,
BET-001745,PLY-NETW-107,1959.81,2.71,5311.09,5311.09,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,BAH_VS_FOR_20260319,Under 2.5,WEB,2026-02-25T10:54:26Z,2026-02-26T13:54:26Z,WON,,,,,
BET-000416,PLY-NORM-031,90.04,3.83,344.86,344.86,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,FLA_VS_COR_20260320,Away Win,APP,2026-02-25T10:55:26Z,2026-02-26T00:55:26Z,WON,,,,,
BET-001133,PLY-NORM-076,117.04,6.05,708.07,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,FLA_VS_COR_20260320,Home Win,APP,2026-02-25T14:09:22Z,2026-02-25T18:09:22Z,LOST,,,,,
BET-001781,PLY-NETW-110,379.52,4.04,1533.25,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,BAH_VS_FOR_20260319,Home Win,APP,2026-02-25T14:54:48Z,2026-02-28T12:54:48Z,LOST,,,,,
BET-000810,PLY-NORM-057,99.42,3.07,305.23,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,GRE_VS_INT_20260322,Away Win,TERMINAL,2026-02-25T16:14:39Z,2026-02-27T00:14:39Z,LOST,,,,,
BET-000786,PLY-NORM-055,123.16,3.41,419.99,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,BOT_VS_FLU_20260323,BTTS Yes,TERMINAL,2026-02-25T16:19:49Z,2026-02-27T07:19:49Z,LOST,,,,,
BET-001822,PLY-BONU-112,49.65,1.34,66.53,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,1X2,UFC_300_20260329,BTTS Yes,TERMINAL,2026-02-25T18:49:30Z,2026-02-28T02:49:30Z,LOST,,,,,
BET-001901,PLY-BONU-114,106.22,,129.59,129.59,SLOT,SLOT,,,,,TERMINAL,2026-02-25T19:51:29Z,2026-02-27T12:51:29Z,WON,GAME-SLOT-01,Gates of Olympus,Pragmatic Play,SLOT,0.9649
BET-000391,PLY-NORM-029,180.02,2.66,478.86,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,ATM_VS_CAP_20260318,Under 2.5,WEB,2026-02-25T20:06:01Z,2026-02-27T00:06:01Z,LOST,,,,,
BET-001628,PLY-STRU-098,115.26,1.80,207.48,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,GRE_VS_INT_20260322,Home Win,APP,2026-02-25T23:02:20Z,2026-02-27T13:02:20Z,LOST,,,,,
BET-001054,PLY-NORM-071,247.90,1.63,404.08,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,HANDICAP,BRA_VS_ARG_20260401,Under 2.5,APP,2026-02-25T23:17:36Z,2026-02-27T14:17:36Z,LOST,,,,,
BET-000389,PLY-NORM-028,42.20,5.49,231.69,231.69,SPORTSBOOK,SPORTSBOOK,BASKETBALL,HANDICAP,UFC_300_20260329,Home Win,WEB,2026-02-26T00:01:17Z,2026-03-01T00:01:17Z,WON,,,,,
BET-001369,PLY-INCO-087,666.22,2.05,1365.75,416.44,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,BOT_VS_FLU_20260323,Draw,WEB,2026-02-26T00:07:22Z,2026-02-28T05:07:22Z,CASHOUT,,,,,
BET-001671,PLY-NETW-102,1189.99,2.70,3212.96,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,BOT_VS_FLU_20260323,Under 2.5,TERMINAL,2026-02-26T01:13:38Z,2026-02-27T04:13:38Z,LOST,,,,,
BET-001642,PLY-NETW-099,1166.01,4.73,5515.24,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,OVER_UNDER,ATM_VS_CAP_20260318,Draw,APP,2026-02-26T01:43:29Z,2026-02-27T22:43:29Z,LOST,,,,,
BET-000512,PLY-NORM-037,134.50,1.56,209.82,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,BAH_VS_FOR_20260319,Away Win,APP,2026-02-26T03:48:06Z,2026-02-27T17:48:06Z,LOST,,,,,
BET-000994,PLY-NORM-067,145.56,2.20,320.22,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,OVER_UNDER,WIMBLEDON_R1_20260315,Draw,APP,2026-02-26T04:03:29Z,2026-02-26T07:03:29Z,LOST,,,,,
BET-001320,PLY-INCO-085,3993.83,4.54,18131.97,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,BOTH_TEAMS_SCORE,ATM_VS_CAP_20260318,Home Win,TERMINAL,2026-02-26T04:18:39Z,2026-02-26T07:18:39Z,LOST,,,,,
BET-001811,PLY-BONU-111,111.20,1.49,165.69,165.69,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,BAH_VS_FOR_20260319,Over 2.5,APP,2026-02-26T07:25:48Z,2026-02-26T21:25:48Z,WON,,,,,
BET-001511,PLY-STRU-091,205.52,2.33,478.85,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,1X2,GRE_VS_INT_20260322,Away Win,APP,2026-02-26T08:38:22Z,2026-02-27T02:38:22Z,LOST,,,,,
BET-000539,PLY-NORM-039,174.60,5.34,932.39,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,BAH_VS_FOR_20260319,Home Win,TERMINAL,2026-02-26T09:56:29Z,2026-03-01T01:56:29Z,LOST,,,,,
BET-001575,PLY-STRU-095,90.05,1.64,147.69,147.69,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,FLA_VS_COR_20260320,Away Win,WEB,2026-02-26T10:00:23Z,2026-02-28T01:00:23Z,WON,,,,,
BET-000435,PLY-NORM-033,235.52,1.64,386.26,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,FLA_VS_COR_20260320,Under 2.5,APP,2026-02-26T10:32:56Z,2026-02-28T17:32:56Z,LOST,,,,,
BET-001041,PLY-NORM-070,131.63,6.36,837.19,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,PAL_VS_SAO_20260321,Away Win,WEB,2026-02-26T11:19:49Z,2026-02-27T14:19:49Z,LOST,,,,,
BET-000001,PLY-NORM-001,124.64,7.88,982.16,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,BAH_VS_FOR_20260319,Draw,WEB,2026-02-26T11:29:11Z,2026-02-28T06:29:11Z,LOST,,,,,
BET-002032,PLY-PEP_-119,8125.48,1.81,14707.11,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,1X2,UFC_300_20260329,BTTS Yes,APP,2026-02-26T12:25:46Z,2026-02-28T06:25:46Z,LOST,,,,,
BET-002058,PLY-PEP_-120,2977.12,2.44,7264.16,0.00,SPORTSBOOK,SPORTSBOOK,MMA,HANDICAP,FLA_VS_COR_20260320,Draw,APP,2026-02-26T14:01:47Z,2026-03-01T03:01:47Z,LOST,,,,,
BET-000201,PLY-NORM-014,142.88,1.51,215.74,0.00,SPORTSBOOK,SPORTSBOOK,MMA,BOTH_TEAMS_SCORE,BOT_VS_FLU_20260323,Home Win,WEB,2026-02-26T14:19:37Z,2026-02-28T13:19:37Z,LOST,,,,,
BET-001324,PLY-INCO-085,6103.19,2.38,14525.60,3031.44,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,BAH_VS_FOR_20260319,Under 2.5,APP,2026-02-26T15:08:18Z,2026-02-28T03:08:18Z,CASHOUT,,,,,
BET-000829,PLY-NORM-058,116.52,6.94,808.63,0.00,SPORTSBOOK,SPORTSBOOK,MMA,BOTH_TEAMS_SCORE,NBA_LAL_VS_GSW_20260325,Away Win,WEB,2026-02-26T15:23:46Z,2026-02-27T04:23:46Z,LOST,,,,,
BET-000859,PLY-NORM-060,148.29,2.91,431.52,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,FLA_VS_COR_20260320,Under 2.5,TERMINAL,2026-02-26T16:32:29Z,2026-03-01T03:32:29Z,LOST,,,,,
BET-000739,PLY-NORM-053,13.69,7.74,105.99,105.99,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,BRA_VS_ARG_20260401,Home Win,APP,2026-02-26T17:41:24Z,2026-02-27T06:41:24Z,WON,,,,,
BET-000027,PLY-NORM-002,30.43,6.84,208.13,208.13,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,ATM_VS_CAP_20260318,Away Win,WEB,2026-02-26T19:15:57Z,2026-02-27T21:15:57Z,WON,,,,,
BET-001549,PLY-STRU-093,132.06,3.45,455.61,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,OVER_UNDER,CRU_VS_AME_20260316,Under 2.5,WEB,2026-02-26T19:21:24Z,2026-02-27T00:21:24Z,LOST,,,,,
BET-000544,PLY-NORM-039,105.72,6.05,639.61,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,Under 2.5,TERMINAL,2026-02-26T20:13:13Z,2026-02-27T02:13:13Z,LOST,,,,,
BET-001450,PLY-INCO-089,2207.35,3.57,7880.25,750.70,SPORTSBOOK,SPORTSBOOK,SOCCER,1X2,BOT_VS_FLU_20260323,Draw,APP,2026-02-26T21:29:03Z,2026-02-28T09:29:03Z,CASHOUT,,,,,
BET-001345,PLY-INCO-086,4649.53,1.98,9206.06,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,ATM_VS_CAP_20260318,Draw,WEB,2026-02-26T21:56:19Z,2026-02-28T22:56:19Z,LOST,,,,,
BET-001238,PLY-INCO-082,1779.93,2.97,5286.40,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,UFC_300_20260329,Under 2.5,TERMINAL,2026-02-26T23:44:51Z,2026-02-28T03:44:51Z,LOST,,,,,
BET-001520,PLY-STRU-092,273.20,2.15,587.38,587.38,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,PAL_VS_SAO_20260321,Under 2.5,TERMINAL,2026-02-26T23:48:12Z,2026-02-28T08:48:12Z,WON,,,,,
BET-002005,PLY-PEP_-118,2743.51,3.14,8614.62,8614.62,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,BAH_VS_FOR_20260319,Home Win,TERMINAL,2026-02-26T23:53:49Z,2026-03-01T02:53:49Z,WON,,,,,
BET-000374,PLY-NORM-027,101.15,2.60,262.99,0.00,SPORTSBOOK,SPORTSBOOK,MMA,CORRECT_SCORE,WIMBLEDON_R1_20260315,Home Win,APP,2026-02-27T00:17:37Z,2026-02-28T18:17:37Z,LOST,,,,,
BET-000743,PLY-NORM-053,163.39,2.39,390.50,390.50,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,ATM_VS_CAP_20260318,Over 2.5,TERMINAL,2026-02-27T00:58:59Z,2026-03-01T01:58:59Z,WON,,,,,
BET-000731,PLY-NORM-051,80.80,6.92,559.12,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,BOTH_TEAMS_SCORE,GRE_VS_INT_20260322,Over 2.5,WEB,2026-02-27T02:09:23Z,2026-02-27T12:09:23Z,LOST,,,,,
BET-001422,PLY-INCO-088,1497.12,4.80,7186.18,0.00,SPORTSBOOK,SPORTSBOOK,MMA,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,Away Win,TERMINAL,2026-02-27T03:34:21Z,2026-02-28T14:34:21Z,LOST,,,,,
BET-000885,PLY-NORM-061,132.85,3.97,527.41,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,UFC_300_20260329,Over 2.5,WEB,2026-02-27T04:02:35Z,2026-02-27T08:02:35Z,LOST,,,,,
BET-000640,PLY-NORM-045,262.53,6.03,1583.07,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,BAH_VS_FOR_20260319,Over 2.5,WEB,2026-02-27T04:53:10Z,2026-03-01T23:53:10Z,LOST,,,,,
BET-000472,PLY-NORM-035,95.67,2.31,220.99,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,OVER_UNDER,SAN_VS_VAS_20260317,Over 2.5,APP,2026-02-27T06:39:54Z,2026-02-27T22:39:54Z,LOST,,,,,
BET-001300,PLY-INCO-084,1284.39,2.29,2941.25,2941.25,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,OVER_UNDER,SAN_VS_VAS_20260317,Away Win,APP,2026-02-27T06:57:05Z,2026-03-02T04:57:05Z,WON,,,,,
BET-001554,PLY-STRU-094,180.47,2.79,503.51,503.51,SPORTSBOOK,SPORTSBOOK,BASKETBALL,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,BTTS Yes,WEB,2026-02-27T07:17:10Z,2026-02-27T15:17:10Z,WON,,,,,
BET-001611,PLY-STRU-097,346.32,2.22,768.83,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,CRU_VS_AME_20260316,BTTS Yes,TERMINAL,2026-02-27T07:17:48Z,2026-03-01T23:17:48Z,LOST,,,,,
BET-001291,PLY-INCO-084,3718.99,2.92,10859.45,1632.05,SPORTSBOOK,SPORTSBOOK,SOCCER,OVER_UNDER,BRA_VS_ARG_20260401,BTTS Yes,WEB,2026-02-27T08:19:34Z,2026-03-02T04:19:34Z,CASHOUT,,,,,
BET-001035,PLY-NORM-070,248.68,3.20,795.79,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,NBA_LAL_VS_GSW_20260325,Over 2.5,WEB,2026-02-27T09:13:17Z,2026-02-28T17:13:17Z,LOST,,,,,
BET-000307,PLY-NORM-023,102.65,5.08,521.47,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,1X2,BAH_VS_FOR_20260319,Under 2.5,TERMINAL,2026-02-27T09:36:13Z,2026-02-27T14:36:13Z,LOST,,,,,
BET-000427,PLY-NORM-032,66.08,6.82,450.63,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,OVER_UNDER,GRE_VS_INT_20260322,Over 2.5,WEB,2026-02-27T10:49:25Z,2026-02-27T20:49:25Z,LOST,,,,,
BET-000767,PLY-NORM-054,298.81,3.22,962.18,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,NBA_LAL_VS_GSW_20260325,Over 2.5,WEB,2026-02-27T10:50:13Z,2026-02-28T07:50:13Z,LOST,,,,,
BET-001119,PLY-NORM-075,129.61,5.06,655.83,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,ATM_VS_CAP_20260318,Away Win,TERMINAL,2026-02-27T11:16:17Z,2026-02-28T11:16:17Z,LOST,,,,,
BET-000155,PLY-NORM-010,255.51,4.04,1032.25,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,SAN_VS_VAS_20260317,Away Win,TERMINAL,2026-02-27T12:48:04Z,2026-02-27T20:48:04Z,LOST,,,,,
BET-001306,PLY-INCO-085,3649.81,4.17,15219.72,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,HANDICAP,CRU_VS_AME_20260316,Away Win,APP,2026-02-27T13:07:58Z,2026-02-28T02:07:58Z,LOST,,,,,
BET-000080,PLY-NORM-005,216.30,3.98,860.87,860.87,SPORTSBOOK,SPORTSBOOK,MMA,1X2,WIMBLEDON_R1_20260315,Over 2.5,APP,2026-02-27T15:11:58Z,2026-03-01T22:11:58Z,WON,,,,,
BET-000585,PLY-NORM-041,91.72,5.13,470.53,470.53,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,ATM_VS_CAP_20260318,Home Win,WEB,2026-02-27T16:07:00Z,2026-03-01T17:07:00Z,WON,,,,,
BET-001376,PLY-INCO-087,5004.84,2.47,12361.94,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,PAL_VS_SAO_20260321,BTTS Yes,WEB,2026-02-27T17:31:07Z,2026-03-01T04:31:07Z,LOST,,,,,
BET-001233,PLY-INCO-082,4351.05,4.49,19536.20,2655.80,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,NBA_LAL_VS_GSW_20260325,Over 2.5,APP,2026-02-27T18:24:57Z,2026-03-02T18:24:57Z,CASHOUT,,,,,
BET-001094,PLY-NORM-073,194.16,1.97,382.50,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,BOTH_TEAMS_SCORE,FLA_VS_COR_20260320,Under 2.5,TERMINAL,2026-02-27T18:29:45Z,2026-03-01T05:29:45Z,LOST,,,,,
BET-001988,PLY-PEP_-117,8450.16,2.14,18083.34,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,NBA_LAL_VS_GSW_20260325,Away Win,WEB,2026-02-27T19:04:07Z,2026-03-02T12:04:07Z,LOST,,,,,
BET-001469,PLY-INCO-090,1678.55,4.54,7620.62,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,1X2,PAL_VS_SAO_20260321,Home Win,APP,2026-02-27T19:14:35Z,2026-03-01T11:14:35Z,LOST,,,,,
BET-000973,PLY-NORM-066,162.81,5.10,830.34,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,SAN_VS_VAS_20260317,BTTS Yes,TERMINAL,2026-02-27T19:59:16Z,2026-02-28T17:59:16Z,LOST,,,,,
BET-001985,PLY-PEP_-117,3131.72,3.46,10835.73,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,OVER_UNDER,UFC_300_20260329,Under 2.5,APP,2026-02-27T20:28:48Z,2026-02-28T07:28:48Z,LOST,,,,,
BET-000441,PLY-NORM-033,289.74,7.97,2309.22,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,SAN_VS_VAS_20260317,Under 2.5,APP,2026-02-27T21:39:21Z,2026-03-01T05:39:21Z,LOST,,,,,
BET-001676,PLY-NETW-102,1747.35,1.97,3442.27,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,HANDICAP,FLA_VS_COR_20260320,Home Win,TERMINAL,2026-02-27T22:22:57Z,2026-03-01T18:22:57Z,LOST,,,,,
BET-000218,PLY-NORM-015,157.27,3.92,616.50,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,BOTH_TEAMS_SCORE,GRE_VS_INT_20260322,BTTS Yes,APP,2026-02-27T23:08:19Z,2026-02-28T06:08:19Z,LOST,,,,,
BET-000123,PLY-NORM-007,247.28,4.02,994.07,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,WIMBLEDON_R1_20260315,Under 2.5,TERMINAL,2026-02-27T23:10:44Z,2026-02-28T00:10:44Z,LOST,,,,,
BET-000549,PLY-NORM-039,151.35,3.54,535.77,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,PAL_VS_SAO_20260321,BTTS Yes,WEB,2026-02-27T23:25:47Z,2026-03-01T05:25:47Z,LOST,,,,,
BET-000418,PLY-NORM-031,171.69,4.24,727.96,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,Away Win,APP,2026-02-27T23:52:57Z,2026-03-02T07:52:57Z,LOST,,,,,
BET-001746,PLY-NETW-107,1793.10,3.70,6634.46,6634.46,SPORTSBOOK,SPORTSBOOK,MMA,CORRECT_SCORE,PAL_VS_SAO_20260321,Draw,WEB,2026-02-28T01:08:43Z,2026-03-02T14:08:43Z,WON,,,,,
BET-001309,PLY-INCO-085,4201.67,2.00,8403.34,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,NBA_LAL_VS_GSW_20260325,Under 2.5,APP,2026-02-28T01:27:35Z,2026-03-01T16:27:35Z,LOST,,,,,
BET-000990,PLY-NORM-066,252.02,1.58,398.19,398.19,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,UFC_300_20260329,BTTS Yes,TERMINAL,2026-02-28T01:49:01Z,2026-02-28T19:49:01Z,WON,,,,,
BET-000033,PLY-NORM-003,213.38,2.50,533.44,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,OVER_UNDER,WIMBLEDON_R1_20260315,Under 2.5,WEB,2026-02-28T02:18:39Z,2026-03-02T04:18:39Z,LOST,,,,,
BET-001416,PLY-INCO-088,2752.94,4.09,11259.54,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,ATM_VS_CAP_20260318,Under 2.5,WEB,2026-02-28T02:23:45Z,2026-03-03T00:23:45Z,LOST,,,,,
BET-000329,PLY-NORM-024,318.87,2.28,727.01,727.01,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,GRE_VS_INT_20260322,BTTS Yes,TERMINAL,2026-02-28T02:46:13Z,2026-02-28T17:46:13Z,WON,,,,,
BET-000530,PLY-NORM-038,66.32,5.55,368.05,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,BAH_VS_FOR_20260319,Away Win,APP,2026-02-28T03:16:40Z,2026-02-28T23:16:40Z,LOST,,,,,
BET-000455,PLY-NORM-034,98.21,5.56,546.07,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,NBA_LAL_VS_GSW_20260325,BTTS Yes,APP,2026-02-28T04:46:19Z,2026-03-02T21:46:19Z,LOST,,,,,
BET-001407,PLY-INCO-088,2272.85,3.22,7318.58,0.00,SPORTSBOOK,SPORTSBOOK,MMA,HANDICAP,FLA_VS_COR_20260320,Home Win,APP,2026-02-28T06:34:34Z,2026-02-28T17:34:34Z,LOST,,,,,
BET-000738,PLY-NORM-052,27.70,7.14,197.75,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,CRU_VS_AME_20260316,Over 2.5,WEB,2026-02-28T09:14:25Z,2026-03-01T08:14:25Z,LOST,,,,,
BET-002051,PLY-PEP_-120,6166.53,1.57,9681.46,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,HANDICAP,UFC_300_20260329,BTTS Yes,WEB,2026-02-28T09:36:02Z,2026-03-02T01:36:02Z,LOST,,,,,
BET-001222,PLY-INCO-082,2749.42,3.36,9238.07,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,UFC_300_20260329,Away Win,TERMINAL,2026-02-28T10:44:12Z,2026-03-02T16:44:12Z,LOST,,,,,
BET-002039,PLY-PEP_-119,8797.98,2.47,21731.01,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,CRU_VS_AME_20260316,BTTS Yes,WEB,2026-02-28T10:52:19Z,2026-03-02T17:52:19Z,LOST,,,,,
BET-000991,PLY-NORM-067,396.95,2.63,1043.97,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,BOT_VS_FLU_20260323,Over 2.5,APP,2026-02-28T13:37:25Z,2026-02-28T18:37:25Z,LOST,,,,,
BET-001639,PLY-NETW-099,1941.43,1.69,3281.02,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,BOTH_TEAMS_SCORE,SAN_VS_VAS_20260317,Over 2.5,APP,2026-02-28T14:17:12Z,2026-02-28T20:17:12Z,LOST,,,,,
BET-000724,PLY-NORM-051,11.13,3.56,39.64,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,BOT_VS_FLU_20260323,Under 2.5,TERMINAL,2026-02-28T16:37:03Z,2026-03-03T00:37:03Z,LOST,,,,,
BET-001890,PLY-BONU-114,111.02,1.14,126.57,126.57,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,BAH_VS_FOR_20260319,Draw,APP,2026-02-28T16:50:42Z,2026-03-02T20:50:42Z,WON,,,,,
BET-001548,PLY-STRU-093,129.50,3.69,477.85,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,BAH_VS_FOR_20260319,BTTS Yes,APP,2026-02-28T19:46:27Z,2026-03-02T06:46:27Z,LOST,,,,,
BET-001026,PLY-NORM-069,130.61,4.90,639.98,99.77,SPORTSBOOK,SPORTSBOOK,SOCCER,1X2,BRA_VS_ARG_20260401,Over 2.5,APP,2026-02-28T20:04:30Z,2026-03-03T14:04:30Z,CASHOUT,,,,,
BET-001948,PLY-BONU-115,135.10,,202.65,202.65,SLOT,SLOT,,,,,WEB,2026-02-28T21:09:07Z,2026-03-01T16:09:07Z,WON,GAME-SLOT-05,Aviator,Spribe,INSTANT,0.9700
BET-001501,PLY-STRU-091,221.24,3.06,676.99,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,BRA_VS_ARG_20260401,Under 2.5,APP,2026-02-28T21:27:35Z,2026-03-03T07:27:35Z,LOST,,,,,
BET-000837,PLY-NORM-058,17.13,1.95,33.40,33.40,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,GRE_VS_INT_20260322,Away Win,TERMINAL,2026-02-28T22:45:57Z,2026-03-02T10:45:57Z,WON,,,,,
BET-000283,PLY-NORM-022,323.44,2.34,756.84,0.00,SPORTSBOOK,SPORTSBOOK,MMA,CORRECT_SCORE,WIMBLEDON_R1_20260315,Away Win,WEB,2026-03-01T00:59:50Z,2026-03-01T01:59:50Z,LOST,,,,,
BET-001521,PLY-STRU-092,132.69,3.55,471.06,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,GRE_VS_INT_20260322,BTTS Yes,WEB,2026-03-01T01:05:25Z,2026-03-03T23:05:25Z,LOST,,,,,
BET-000613,PLY-NORM-043,180.02,5.06,910.89,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,OVER_UNDER,PAL_VS_SAO_20260321,BTTS Yes,WEB,2026-03-01T01:57:15Z,2026-03-02T13:57:15Z,LOST,,,,,
BET-000221,PLY-NORM-015,34.72,4.23,146.85,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,PAL_VS_SAO_20260321,Under 2.5,APP,2026-03-01T02:24:40Z,2026-03-01T06:24:40Z,LOST,,,,,
BET-001263,PLY-INCO-083,1409.11,3.87,5453.25,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,SAN_VS_VAS_20260317,Under 2.5,WEB,2026-03-01T02:28:19Z,2026-03-01T11:28:19Z,LOST,,,,,
BET-001302,PLY-INCO-084,3037.51,2.98,9051.77,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,BRA_VS_ARG_20260401,Home Win,TERMINAL,2026-03-01T02:57:47Z,2026-03-02T00:57:47Z,LOST,,,,,
BET-000927,PLY-NORM-063,421.93,2.51,1059.05,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,UFC_300_20260329,BTTS Yes,APP,2026-03-01T03:01:04Z,2026-03-02T00:01:04Z,LOST,,,,,
BET-000463,PLY-NORM-034,95.88,7.51,720.04,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,OVER_UNDER,ATM_VS_CAP_20260318,Under 2.5,WEB,2026-03-01T03:13:09Z,2026-03-01T19:13:09Z,LOST,,,,,
